"Latest: Wavelength (nm)","Latest: Absorbance","Run 1: Wavelength (nm)","Run 1: Absorbance","Run 2: Wavelength (nm)","Run 2: Absorbance","Run 3: Wavelength (nm)","Run 3: Absorbance","Run 4: Wavelength (nm)","Run 4: Absorbance","Run 5: Wavelength (nm)","Run 5: Absorbance","Run 6: Wavelength (nm)","Run 6: Absorbance","Run 7: Wavelength (nm)","Run 7: Absorbance","Run 8: Wavelength (nm)","Run 8: Absorbance","Run 9: Wavelength (nm)","Run 9: Absorbance","Run 10: Wavelength (nm)","Run 10: Absorbance"
641.2,0.382603755175,641.2,0.0259229733253,641.2,0.0366351993315,641.2,0.0191762692015,641.2,0.00523026977387,641.2,0.0233331583113,641.2,0.0894493073096,641.2,0.224632075377,641.2,0.313648117643,641.2,0.0246242125751,641.2,0.0750824751571
641.9,0.38115475014,641.9,0.025701081359,641.9,0.0369521382626,641.9,0.0190766959161,641.9,0.00447262695327,641.9,0.0229756470943,641.9,0.0878590968834,641.9,0.219548877456,641.9,0.307149278097,641.9,0.0237429149321,641.9,0.0736164327773
642.7,0.380485018079,642.7,0.0255389293437,642.7,0.0373369553881,642.7,0.0191803778453,642.7,0.00484949383543,642.7,0.0232786945906,642.7,0.0860345135034,642.7,0.215190529822,642.7,0.300402566927,642.7,0.0226378338372,642.7,0.071933211819
643.4,0.380625450615,643.4,0.0259840260504,643.4,0.0383079758681,643.4,0.0196507970737,643.4,0.00527320499787,643.4,0.0236520991795,643.4,0.0847725343262,643.4,0.2110434245,643.4,0.293858696745,643.4,0.0222630927095,643.4,0.0707037923352
644.1,0.380606888113,644.1,0.0261944915712,644.1,0.0393563718239,644.1,0.0200814969392,644.1,0.00551523583499,644.1,0.0232282067013,644.1,0.0828168181834,644.1,0.205902269577,644.1,0.287095302196,644.1,0.0213099766009,644.1,0.0696206268989
644.9,0.381049530126,644.9,0.025887743457,644.9,0.0401868492211,644.9,0.0203524435995,644.9,0.00568023765911,644.9,0.0228623115081,644.9,0.0812755357133,644.9,0.20114725705,644.9,0.281253707513,644.9,0.0211892979947,644.9,0.0687766421211
645.6,0.381096656431,645.6,0.0259085888716,645.6,0.0405044704679,645.6,0.0204496111233,645.6,0.00569809044426,645.6,0.0229312592643,645.6,0.0799827075798,645.6,0.196351480373,645.6,0.275344255854,645.6,0.0211568882055,645.6,0.0679904627048
646.4,0.382059255261,646.4,0.025761160085,646.4,0.0407024388501,646.4,0.0205038680943,646.4,0.0056741921603,646.4,0.0234618640171,646.4,0.0789141368651,646.4,0.192225931309,646.4,0.269997133664,646.4,0.0213574771563,646.4,0.0671045295322
647.1,0.381685810412,647.1,0.0263232234603,647.1,0.0408253689217,647.1,0.0203118014331,647.1,0.00534401562949,647.1,0.0238342210103,647.1,0.0773561352949,647.1,0.188150519713,647.1,0.2638513985,647.1,0.0206918493227,647.1,0.065917982261
647.8,0.381260569674,647.8,0.0259149730935,647.8,0.0409615841365,647.8,0.0203693840678,647.8,0.0050148613985,647.8,0.0233694530015,647.8,0.0757296006663,647.8,0.18381716076,647.8,0.257490408873,647.8,0.0199436156984,647.8,0.0646990795091
648.6,0.380717673022,648.6,0.0262024062964,648.6,0.0419410056823,648.6,0.0208752878942,648.6,0.00563698256164,648.6,0.0234177724685,648.6,0.0743463797028,648.6,0.180135053048,648.6,0.251500659802,648.6,0.0193208574908,648.6,0.0641947501072
649.3,0.380780712536,649.3,0.0264644842379,649.3,0.0428048483191,649.3,0.0216213053112,649.3,0.00594307016857,649.3,0.0234568088497,649.3,0.0730726247488,649.3,0.175622975823,649.3,0.246059918881,649.3,0.0187338149621,649.3,0.0634060434604
650,0.380784175894,650,0.0262840659866,650,0.0436377920149,650,0.0216185784286,650,0.00574684749038,650,0.0237862084844,650,0.0714516411452,650,0.171314240819,650,0.240241583341,650,0.0176316420847,650,0.0619473398445
650.8,0.380870068781,650.8,0.0260008484751,650.8,0.0439909727015,650.8,0.0221325304559,650.8,0.00572955915781,650.8,0.0240363993667,650.8,0.0699338754333,650.8,0.167094111514,650.8,0.234661076139,650.8,0.0173556279149,650.8,0.0602427723205
651.5,0.381476444168,651.5,0.025722162015,651.5,0.0441417943658,651.5,0.0221956382445,651.5,0.00564948198781,651.5,0.0234613314831,651.5,0.068702655856,651.5,0.162935256229,651.5,0.228702564909,651.5,0.0168321468436,651.5,0.0588385298618
652.3,0.381569013223,652.3,0.0260706396215,652.3,0.0439927518578,652.3,0.0225248278183,652.3,0.00583774072963,652.3,0.023570100931,652.3,0.0666511160318,652.3,0.159227043245,652.3,0.223057258715,652.3,0.0166677262915,652.3,0.0577410850536
653,0.382286728925,653,0.0257969021941,653,0.0442821336099,653,0.0221018976774,653,0.00558934841636,653,0.023322253248,653,0.065252612555,653,0.154939681047,653,0.217597406594,653,0.0159053631815,653,0.0570863914062
653.7,0.382871851224,653.7,0.0256926439004,653.7,0.0451652464655,653.7,0.0224916165731,653.7,0.00585824929206,653.7,0.0237921696,653.7,0.0639652368467,653.7,0.151732903674,653.7,0.212800426869,653.7,0.0159699305908,653.7,0.0562831099561
654.5,0.384637402496,654.5,0.0261508865614,654.5,0.0464574772773,654.5,0.0233147429986,654.5,0.00670490242131,654.5,0.0245781468472,654.5,0.0643648266292,654.5,0.148840817443,654.5,0.208713458726,654.5,0.0164209852139,654.5,0.0563778529065
655.2,0.386305443239,655.2,0.0272532864874,655.2,0.0468505287938,655.2,0.0241494167615,655.2,0.00713690254883,655.2,0.0254744934056,655.2,0.0642848765577,655.2,0.146575963967,655.2,0.204700566391,655.2,0.0168029452913,655.2,0.0558325085673
655.9,0.387339841363,655.9,0.0272964978009,655.9,0.0468899687812,655.9,0.0243497060059,655.9,0.00717573193522,655.9,0.0256564573741,655.9,0.0636735342404,655.9,0.143278996766,655.9,0.200289578083,655.9,0.0163803031749,655.9,0.0551124178089
656.7,0.386560279224,656.7,0.0266852880714,656.7,0.0468650524655,656.7,0.0237447990786,656.7,0.0063887145723,656.7,0.0245496193512,656.7,0.0612623984503,656.7,0.139067292235,656.7,0.195492728209,656.7,0.0150634706287,656.7,0.0537745833024
657.4,0.385412189108,657.4,0.0258491522209,657.4,0.047081260832,657.4,0.0232351153854,657.4,0.00610179644891,657.4,0.0240090606758,657.4,0.0591555895331,657.4,0.134815432503,657.4,0.189984100924,657.4,0.0138481952971,657.4,0.0525735826459
658.2,0.385059686955,658.2,0.0257559288291,658.2,0.0475775428233,658.2,0.0230893031097,658.2,0.00568526138733,658.2,0.0237090052544,658.2,0.0573205967194,658.2,0.13159059386,658.2,0.18496036764,658.2,0.0130906678174,658.2,0.0515750581792
658.9,0.385773504049,658.9,0.0261267553499,658.9,0.048399339847,658.9,0.024124060652,658.9,0.0064244680041,658.9,0.0244746715936,658.9,0.0568318443086,658.9,0.129153254907,658.9,0.181043853343,658.9,0.0131202859952,658.9,0.0507676600532
659.6,0.38638444063,659.6,0.0268495636371,659.6,0.0490281059009,659.6,0.0247823939933,659.6,0.00687270678941,659.6,0.0250683249931,659.6,0.0565423846914,659.6,0.126693604489,659.6,0.177724787043,659.6,0.0133600245652,659.6,0.0502421451015
660.4,0.386574455599,660.4,0.0267387079146,660.4,0.0494480339187,660.4,0.0249947921996,660.4,0.00741066687818,660.4,0.0252097342456,660.4,0.0561274099073,660.4,0.123707326467,660.4,0.17394751884,660.4,0.013524954727,660.4,0.0496579695311
661.1,0.385789899295,661.1,0.0263884715216,661.1,0.0492660703472,661.1,0.0243097693071,661.1,0.00667398313233,661.1,0.0244819697599,661.1,0.0551169966799,661.1,0.120744052001,661.1,0.169529161763,661.1,0.0128663627393,661.1,0.048530126692
661.8,0.385757054422,661.8,0.0258891506979,661.8,0.0495608967334,661.8,0.0237969122628,661.8,0.00590436971308,661.8,0.0233835170816,661.8,0.0536232129236,661.8,0.117570089151,661.8,0.165622072281,661.8,0.0117859182875,661.8,0.0475019220097
662.6,0.385565481808,662.6,0.0261199412771,662.6,0.049562550933,662.6,0.0241087099253,662.6,0.00612393487962,662.6,0.0232330992137,662.6,0.0529448412472,662.6,0.115435382057,662.6,0.16210640015,662.6,0.0113012632281,662.6,0.047151712006
663.3,0.387622935324,663.3,0.0263817388089,663.3,0.0498071258094,663.3,0.0244357319299,663.3,0.00649786501562,663.3,0.0236256090836,663.3,0.0525078404306,663.3,0.113054219785,663.3,0.159250526562,663.3,0.0115325565994,663.3,0.0475006882025
664.1,0.38795444474,664.1,0.0262839986713,664.1,0.0496324930957,664.1,0.0247508668603,664.1,0.00660244410582,664.1,0.0239949549011,664.1,0.0524165470062,664.1,0.110705626117,664.1,0.155880281868,664.1,0.011204139443,664.1,0.0468570412958
664.8,0.388505464555,664.8,0.0261390089125,664.8,0.0502213368201,664.8,0.0244017875317,664.8,0.00640591630099,664.8,0.0242395396276,664.8,0.0516387934385,664.8,0.108475392956,664.8,0.152462678423,664.8,0.0107319623641,664.8,0.0461533222698
665.5,0.38726158836,665.5,0.0258665359154,665.5,0.049811750669,665.5,0.0238130434704,665.5,0.00615093559689,665.5,0.0237102879568,665.5,0.0498783474137,665.5,0.105381039144,665.5,0.148436973491,665.5,0.00969712007375,665.5,0.0448305862432
666.3,0.38736507497,666.3,0.0256934148773,666.3,0.0497704291596,666.3,0.0239915382223,666.3,0.00650807239663,666.3,0.0234210242392,666.3,0.0481902651001,666.3,0.102602474554,666.3,0.144839750496,666.3,0.00991927279652,666.3,0.0441721144608
667,0.387359287883,667,0.025138911656,667,0.0492135162924,667,0.0242063668497,667,0.00636851372137,667,0.022929936301,667,0.047171070903,667,0.0994779211869,667,0.141612808268,667,0.00977610916227,667,0.0433253975538
667.8,0.388625631078,667.8,0.0250331836146,667.8,0.0494995521097,667.8,0.0248502903324,667.8,0.00669624359962,667.8,0.0235419870824,667.8,0.047308960335,667.8,0.0979920352937,667.8,0.139137099826,667.8,0.0102403740052,667.8,0.043243296183
668.5,0.390040079466,668.5,0.0253046708668,668.5,0.0494497912032,668.5,0.0248287757983,668.5,0.00653754587493,668.5,0.0244663016072,668.5,0.0479589955218,668.5,0.0968609838203,668.5,0.13656139693,668.5,0.0104645855813,668.5,0.0432708222564
669.3,0.391418408728,669.3,0.0256490213074,669.3,0.0489501823346,669.3,0.0245979188211,669.3,0.0066318904467,669.3,0.0250178025857,669.3,0.0477572767361,669.3,0.0956041134695,669.3,0.134460385335,669.3,0.0103335182574,669.3,0.0433047238644
670,0.391294662504,670,0.0252092186271,670,0.0476931226256,670,0.0241742687277,670,0.00637117143254,670,0.0245497927053,670,0.0468088603739,670,0.0932647295211,670,0.131096295276,670,0.00993065613324,670,0.0426963282818
670.8,0.390372381041,670.8,0.0244867044954,670.8,0.04652730847,670.8,0.023356005768,670.8,0.00644368356984,670.8,0.023516798147,670.8,0.0446982842035,670.8,0.0902490266458,670.8,0.127545403614,670.8,0.00873069046508,670.8,0.0415053197037
671.6,0.38985474318,671.6,0.0239155280725,671.6,0.0455845574438,671.6,0.0228732139093,671.6,0.00598990486173,671.6,0.0230099252045,671.6,0.0433858867521,671.6,0.087384637284,671.6,0.123814371255,671.6,0.00794069217642,671.6,0.0402190298471
672.3,0.391135010032,672.3,0.0243741778202,672.3,0.0451653553752,672.3,0.0230925680683,672.3,0.00618340239527,672.3,0.0236590585337,672.3,0.0433569211151,672.3,0.0855805516211,672.3,0.121209274768,672.3,0.00758531748595,672.3,0.0397128825376
673.1,0.391823459204,673.1,0.0236421998162,673.1,0.0444024706334,673.1,0.0229532378089,673.1,0.00598725337452,673.1,0.0242332608081,673.1,0.0433236389764,673.1,0.083994631442,673.1,0.118831913372,673.1,0.00762155925814,673.1,0.0392853441369
673.9,0.392640315578,673.9,0.0239698841715,673.9,0.0433108139002,673.9,0.0228111048363,673.9,0.00618992623983,673.9,0.024788083688,673.9,0.0431333446042,673.9,0.0820611006817,673.9,0.116557956235,673.9,0.00777674036971,673.9,0.0393964429383
674.6,0.391931002125,674.6,0.0229579103132,674.6,0.0416218005609,674.6,0.021197735437,674.6,0.00539345649079,674.6,0.0240397888829,674.6,0.0418002108622,674.6,0.0799792309203,674.6,0.113600350132,674.6,0.00688151742561,674.6,0.038279586987
675.4,0.39248385793,675.4,0.023496037306,675.4,0.0404433968233,675.4,0.020881120015,675.4,0.00537755777256,675.4,0.0240659359205,675.4,0.0416414917531,675.4,0.0781266516945,675.4,0.110482875058,675.4,0.00666229092236,675.4,0.0381560756312
676.2,0.392989912189,676.2,0.0226586938774,676.2,0.0393340226014,676.2,0.0201139326124,676.2,0.0051989997329,676.2,0.0237638087029,676.2,0.040763209022,676.2,0.0763074798803,676.2,0.107738540916,676.2,0.00641499125784,676.2,0.0371341349723
676.9,0.39508398754,676.9,0.0226077966482,676.9,0.0382576652984,676.9,0.020041964052,676.9,0.00575874332774,676.9,0.0242931056372,676.9,0.0410656186881,676.9,0.0749086721946,676.9,0.106038522148,676.9,0.00708866696618,676.9,0.0373053771364
677.7,0.396448586995,677.7,0.0220051218417,677.7,0.036864486126,677.7,0.0195582613197,677.7,0.00565885622565,677.7,0.0243431418362,677.7,0.0404906991019,677.7,0.073743677389,677.7,0.104739242127,677.7,0.00777450814592,677.7,0.0373643517724
678.5,0.397793881786,678.5,0.0217501668716,678.5,0.0351433828955,678.5,0.0190229413818,678.5,0.00522324974914,678.5,0.0246185507857,678.5,0.0403795749988,678.5,0.0728038529145,678.5,0.103247789884,678.5,0.00792119927967,678.5,0.0375397016488
679.2,0.397299231013,679.2,0.0207491127243,679.2,0.0337398925541,679.2,0.0182658677019,679.2,0.00460372825586,679.2,0.0246458299177,679.2,0.0395142658222,679.2,0.0711122663292,679.2,0.100887303933,679.2,0.00771254939192,679.2,0.0371134766494
680,0.397102304144,680,0.019936991132,680,0.0318791324019,680,0.0168332003298,680,0.0040207794386,680,0.0239445706785,680,0.038329192228,680,0.0686253970111,680,0.0984388015929,680,0.00645824485518,680,0.0357162072155
680.7,0.396386095851,680.7,0.0193105604974,680.7,0.0306362291724,680.7,0.0162404180853,680.7,0.00405466042355,680.7,0.0232821936017,680.7,0.0373428234146,680.7,0.0666369889338,680.7,0.0955709365641,680.7,0.00613247617736,680.7,0.0347972064379
681.5,0.396746533857,681.5,0.019447593116,681.5,0.0294920939185,681.5,0.0157487487812,681.5,0.00409677973611,681.5,0.0229866003338,681.5,0.036601282569,681.5,0.0651747069174,681.5,0.0933115874609,681.5,0.005699509599,681.5,0.034149190014
682.3,0.398034943075,682.3,0.0192075256753,682.3,0.0284626016958,682.3,0.0154039410231,682.3,0.00414691223291,682.3,0.0235319285893,682.3,0.0365311670369,682.3,0.0642554633591,682.3,0.0915431134806,682.3,0.00606750274635,682.3,0.0341764014279
683,0.399063462546,683,0.0187137411699,683,0.0273027202807,683,0.014966069612,683,0.0042552546344,683,0.0238902534587,683,0.0369994620375,683,0.06384837633,683,0.0905446971469,683,0.00663419064085,683,0.034507834548
683.8,0.399880412302,683.8,0.0182233156188,683.8,0.0261538506336,683.8,0.0143640318678,683.8,0.00434716462248,683.8,0.0237369713455,683.8,0.0369916389743,683.8,0.0629502585492,683.8,0.0891516864788,683.8,0.00706832061936,683.8,0.034309702734
684.6,0.399996309635,684.6,0.0179711684924,684.6,0.0248026839299,684.6,0.0136445029147,684.6,0.00424631382378,684.6,0.0234237500665,684.6,0.0366998037259,684.6,0.061470776923,684.6,0.0871636881115,684.6,0.00711998041619,684.6,0.0340311266103
685.3,0.400646524097,685.3,0.0180676318479,685.3,0.0235765870663,685.3,0.013225954683,685.3,0.00391984043701,685.3,0.0233387651475,685.3,0.035790019064,685.3,0.0596561377702,685.3,0.085117840801,685.3,0.00648619238464,685.3,0.0333363378904
686.1,0.401151601396,686.1,0.0178922090213,686.1,0.0224328244414,686.1,0.0129585253785,686.1,0.00356933951215,686.1,0.023667368189,686.1,0.0352784950996,686.1,0.057883628166,686.1,0.0831213909525,686.1,0.00621005643888,686.1,0.0331896327302
686.9,0.401677004238,686.9,0.017650694752,686.9,0.0215799661116,686.9,0.012871496632,686.9,0.00370741924728,686.9,0.0237000138371,686.9,0.034950731552,686.9,0.0569299729709,686.9,0.0815283066647,686.9,0.00602510234653,686.9,0.0330716380298
687.6,0.401589183406,687.6,0.0167468093627,687.6,0.0204498954276,687.6,0.0118484917755,687.6,0.0035682143902,687.6,0.0236796161491,687.6,0.0344878500724,687.6,0.055677028847,687.6,0.0796029378311,687.6,0.0057851558078,687.6,0.0325261267753
688.4,0.401923212388,688.4,0.0161111703342,688.4,0.0194371774948,688.4,0.0110831398698,688.4,0.00334966591876,688.4,0.0235594117556,688.4,0.0339135594177,688.4,0.0547001111349,688.4,0.0779562985848,688.4,0.00596497037993,688.4,0.0318500863597
689.2,0.402691348762,689.2,0.0156298978752,689.2,0.01830394783,689.2,0.0108686444701,689.2,0.00327538781752,689.2,0.0235025419345,689.2,0.0334251649906,689.2,0.0538945350196,689.2,0.0762793171771,689.2,0.00593539079858,689.2,0.031091868984
689.9,0.404148838623,689.9,0.0157905710112,689.9,0.0173427451879,689.9,0.0108724898553,689.9,0.00344271147554,689.9,0.0236606536767,689.9,0.0331328650172,689.9,0.0531882545548,689.9,0.0749774382208,689.9,0.00648412378343,689.9,0.0312194767623
690.7,0.405342388077,690.7,0.015632972585,690.7,0.0164224400729,690.7,0.0104373571499,690.7,0.00379094565822,690.7,0.0231298012966,690.7,0.0330420158247,690.7,0.0520744089478,690.7,0.0736699791006,690.7,0.00611946357416,690.7,0.0313453191166
691.5,0.405962656496,691.5,0.0156784173921,691.5,0.0157700970703,691.5,0.0100867421137,691.5,0.00305210457465,691.5,0.0231305313824,691.5,0.0326858003819,691.5,0.0508174210847,691.5,0.0723278570396,691.5,0.00610849537859,691.5,0.0314176777094
692.2,0.406174560597,692.2,0.0152137500276,692.2,0.0150848731137,692.2,0.00960884649998,692.2,0.00264982453976,692.2,0.0228519492581,692.2,0.0321207886404,692.2,0.0493396737917,692.2,0.0708484451046,692.2,0.00583189117384,692.2,0.0309238319931
693,0.406302578244,693,0.0147453608655,693,0.0142253875445,693,0.00916658095461,693,0.00199180365077,693,0.0229697334092,693,0.0318224557088,693,0.0485741431972,693,0.0694298194364,693,0.0058134161392,693,0.0300207166988
693.7,0.406008985933,693.7,0.0140665952504,693.7,0.0132349257379,693.7,0.00853693758109,693.7,0.00238913628862,693.7,0.0227772322249,693.7,0.0314807801643,693.7,0.0473817506568,693.7,0.0679539171609,693.7,0.00553732074427,693.7,0.0291412399055
694.5,0.406610371219,694.5,0.0138049137696,694.5,0.0129510674136,694.5,0.00808172498628,694.5,0.00223280544077,694.5,0.0225863524026,694.5,0.0311010666369,694.5,0.0468695591807,694.5,0.0668116448798,694.5,0.00523696711886,694.5,0.0287177681758
695.3,0.406635404788,695.3,0.0138629297977,695.3,0.0122649606603,695.3,0.00803066720244,695.3,0.00203894498421,695.3,0.0222854355141,695.3,0.0304283128506,695.3,0.0456336821147,695.3,0.0652509467126,695.3,0.0046769035721,695.3,0.0281357000238
696,0.407412370343,696,0.0136347781716,696,0.011769596622,696,0.00791790863248,696,0.00128691766302,696,0.021857327522,696,0.0299653552751,696,0.0449879014458,696,0.0642428912797,696,0.00452660759485,696,0.0280830073421
696.8,0.407832185229,696.8,0.0135584505367,696.8,0.0111249172283,696.8,0.00771020152549,696.8,0.00138267824339,696.8,0.0218707571898,696.8,0.029989691079,696.8,0.0437619773419,696.8,0.0627658161939,696.8,0.00465785817603,696.8,0.0280950100115
697.6,0.40877417689,697.6,0.0126802756502,697.6,0.0103345823338,697.6,0.00709917244407,697.6,0.000986197424721,697.6,0.0212676370004,697.6,0.0294754877629,697.6,0.0424775281638,697.6,0.0616544574357,697.6,0.00456651562272,697.6,0.0279990196076
698.3,0.409660522435,698.3,0.0126297290855,698.3,0.0101020295326,698.3,0.00700497641382,698.3,0.00134475372453,698.3,0.0217140711549,698.3,0.0294112500207,698.3,0.0419520920925,698.3,0.0603216452833,698.3,0.00506047987633,698.3,0.0279844893825
699.1,0.410685333173,699.1,0.0126035767392,699.1,0.00973383957424,699.1,0.00713999799756,699.1,0.00123548581606,699.1,0.0220589216694,699.1,0.0294793779972,699.1,0.0417268400213,699.1,0.0594771279647,699.1,0.0050726363022,699.1,0.0277537214031
699.9,0.412023803475,699.9,0.0131396726195,699.9,0.00998917210899,699.9,0.00773790587594,699.9,0.00224833110979,699.9,0.0227825446629,699.9,0.0299148635813,699.9,0.0419420664438,699.9,0.0586704889225,699.9,0.00557488050669,699.9,0.0283887286299
700.6,0.412342592403,700.6,0.0131002489241,700.6,0.00995629504198,700.6,0.00735057825501,700.6,0.0022926278399,700.6,0.0225266652249,700.6,0.0297200146253,700.6,0.0411537427081,700.6,0.057674487259,700.6,0.00501745937377,700.6,0.0285605637787
701.4,0.41225683685,701.4,0.0128284773085,701.4,0.00967241017888,701.4,0.0072764150481,701.4,0.00227528215492,701.4,0.0220665253011,701.4,0.0294592137136,701.4,0.0402656988377,701.4,0.0563952535682,701.4,0.00487359833109,701.4,0.0283719510244
702.2,0.412165566779,702.2,0.0128196532109,702.2,0.0096318058789,702.2,0.0072585812873,702.2,0.00179284538191,702.2,0.0221282577885,702.2,0.0289430684646,702.2,0.0392520340468,702.2,0.0555215301531,702.2,0.00449080051908,702.2,0.0279192698937
702.9,0.41239426009,702.9,0.0125363678739,702.9,0.00940181156594,702.9,0.00753119551513,702.9,0.00139534959766,702.9,0.0217873880361,702.9,0.0287899981276,702.9,0.0388475933268,702.9,0.054687309848,702.9,0.0045592429877,702.9,0.0276169475303
703.7,0.413155690902,703.7,0.0125195372749,703.7,0.00954324416267,703.7,0.00796950930617,703.7,0.0017590482273,703.7,0.0220329030635,703.7,0.0289546873297,703.7,0.0384659961965,703.7,0.0539941399788,703.7,0.00454595640114,703.7,0.0277959643346
704.5,0.413782530949,704.5,0.0125983167496,704.5,0.00950014497236,704.5,0.00780952561006,704.5,0.0021391817772,704.5,0.0222815070099,704.5,0.0290234495197,704.5,0.0381710124447,704.5,0.0531470526469,704.5,0.00481706415232,704.5,0.0277419961488
705.2,0.41508457175,705.2,0.0127202395771,705.2,0.00962175023031,705.2,0.00766380515417,705.2,0.00271451447199,705.2,0.022883526578,705.2,0.029417360677,705.2,0.0374399397639,705.2,0.0524602535251,705.2,0.0049043998382,705.2,0.0277005482087
706,0.415892628179,706,0.0130034907825,706,0.00967689621984,706,0.0070008785185,706,0.00250375729087,706,0.0231885577306,706,0.028978800593,706,0.0366412601167,706,0.0516633658589,706,0.00489685340994,706,0.0275296679447
706.8,0.416677801689,706.8,0.0131581963679,706.8,0.00957298298698,706.8,0.00673345169389,706.8,0.00208722179014,706.8,0.0233965131007,706.8,0.0291269196295,706.8,0.0357874409488,706.8,0.0505660575058,706.8,0.00478267582272,706.8,0.027205979139
707.5,0.416712776885,707.5,0.0134480180956,707.5,0.00940025912347,707.5,0.00685275439929,707.5,0.00172273564995,707.5,0.0231084842669,707.5,0.0283399463529,707.5,0.0350962262122,707.5,0.0491351380971,707.5,0.00447519296833,707.5,0.0266761454605
708.3,0.417550947631,708.3,0.013840386158,708.3,0.00928646676888,708.3,0.00723362984691,708.3,0.00154142427639,708.3,0.0227713071761,708.3,0.0281490277713,708.3,0.0344960367256,708.3,0.0481522383934,708.3,0.0044557128736,708.3,0.0263241787173
709.1,0.41776368657,709.1,0.0133551758594,709.1,0.00899672909643,709.1,0.00749791945237,709.1,0.00136049681914,709.1,0.022398090185,709.1,0.0275575411374,709.1,0.0337738184645,709.1,0.046806159972,709.1,0.0041822635492,709.1,0.0262005602457
709.8,0.418657812219,709.8,0.0134268967233,709.8,0.00926591748679,709.8,0.00772146571789,709.8,0.0017914741437,709.8,0.0226473009403,709.8,0.0278110707925,709.8,0.033493216891,709.8,0.0461601943789,709.8,0.00481617256096,709.8,0.0266355181683
710.6,0.419244465799,710.6,0.0129043074153,710.6,0.00895213762326,710.6,0.00730646519669,710.6,0.00167307737505,710.6,0.0229830065455,710.6,0.0277036361295,710.6,0.0327954133915,710.6,0.0452760144572,710.6,0.00485371459914,710.6,0.0264041727471
711.4,0.420166176773,711.4,0.013180103288,711.4,0.00919247571157,711.4,0.00712873048722,711.4,0.0018965417046,711.4,0.0230068865578,711.4,0.0276608289129,711.4,0.0325961510856,711.4,0.0452991658514,711.4,0.00502368317105,711.4,0.0264074955768
712.1,0.421416489554,712.1,0.0132864486455,712.1,0.00941950743869,712.1,0.00710466571008,712.1,0.00178416270739,712.1,0.0231427143261,712.1,0.0274478169371,712.1,0.0320167812908,712.1,0.0448948329248,712.1,0.00466199010547,712.1,0.0264775936464
712.9,0.422349508806,712.9,0.0134316409012,712.9,0.00980258133498,712.9,0.00723562410223,712.9,0.00184380326296,712.9,0.0230005988699,712.9,0.0275747555842,712.9,0.0313940868238,712.9,0.0443439451701,712.9,0.00414661304431,712.9,0.0265374057381
713.7,0.422755716615,713.7,0.0135447419015,713.7,0.010238867752,713.7,0.00762464342661,713.7,0.00182931931362,713.7,0.0229476109496,713.7,0.0273010820629,713.7,0.0306007057907,713.7,0.0435236307348,713.7,0.00445910052666,713.7,0.0265399810663
714.4,0.422787653458,714.4,0.0134736371442,714.4,0.0104158391333,714.4,0.00783674703396,714.4,0.00163370867906,714.4,0.0226522230262,714.4,0.0270141020296,714.4,0.0302162822186,714.4,0.0425389038236,714.4,0.00429843038191,714.4,0.0260846670603
715.2,0.422630270789,715.2,0.0132731615068,715.2,0.0106601708619,715.2,0.00805748642675,715.2,0.0016633325797,715.2,0.0224589027203,715.2,0.0262385282901,715.2,0.029926521175,715.2,0.0417221562546,715.2,0.0045841126173,715.2,0.0256302266436
716,0.423589343553,716,0.0131110413014,716,0.0109767261048,716,0.00805032118077,716,0.00205936575489,716,0.0225691564511,716,0.0260721787065,716,0.0299718683164,716,0.0411127057306,716,0.00410540945176,716,0.0252405951685
716.7,0.42398674826,716.7,0.0130731529237,716.7,0.0112233425789,716.7,0.00794430456877,716.7,0.00211921682434,716.7,0.0230787515669,716.7,0.0264835876894,716.7,0.0292711956392,716.7,0.0405823719689,716.7,0.00415251126847,716.7,0.0247993279408
717.5,0.424909033572,717.5,0.0131551792098,717.5,0.0117113653931,717.5,0.00822794363702,717.5,0.00207629655244,717.5,0.0231762015853,717.5,0.0265366530094,717.5,0.0291105282418,717.5,0.0396611855298,717.5,0.00400206811134,717.5,0.025003408162
718.3,0.424416755047,718.3,0.0132918801595,718.3,0.0119578855485,718.3,0.00841817467411,718.3,0.00171022684802,718.3,0.0233105333649,718.3,0.0262478591704,718.3,0.0283209967701,718.3,0.0385423569733,718.3,0.00430590744637,718.3,0.0247052029629
719.1,0.42460902799,719.1,0.0131687260667,719.1,0.012096349181,719.1,0.00874894986732,719.1,0.0015676391431,719.1,0.0226280765822,719.1,0.0254202313668,719.1,0.0279120217033,719.1,0.0374564333365,719.1,0.00401104122772,719.1,0.0245500491234
719.8,0.424624797092,719.8,0.0134052418399,719.8,0.012575549997,719.8,0.00898828389889,719.8,0.00200979009847,719.8,0.0225795493196,719.8,0.0256176750119,719.8,0.0275552867601,719.8,0.0371024715255,719.8,0.00418627294882,719.8,0.02427534376
720.6,0.425182368561,720.6,0.0131268652403,720.6,0.0127412732661,720.6,0.00906683172404,720.6,0.00210570557209,720.6,0.0221440020763,720.6,0.0256160485769,720.6,0.0271520996805,720.6,0.0367813926299,720.6,0.00397308489369,720.6,0.0245785853517
721.4,0.424789391254,721.4,0.0131311788531,721.4,0.0131434251383,721.4,0.00891186750717,721.4,0.00229674277373,721.4,0.0225244395484,721.4,0.0257834183092,721.4,0.0269944101158,721.4,0.0367267607985,721.4,0.00388693841731,721.4,0.0245575487106
